"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"23",0.0586080586080586,0.3003663003663,0.0366300366300366,0.0586080586080586,0.0366300366300366,0.102564102564103,0.0586080586080586,0.0366300366300366,0.0476190476190476,0.0366300366300366,0.0366300366300366,0.0695970695970696,0.0366300366300366,0.0476190476190476,0.0366300366300366
"24",0.0392156862745098,0.274509803921569,0.0392156862745098,0.0627450980392157,0.0392156862745098,0.0745098039215686,0.0509803921568628,0.0392156862745098,0.0392156862745098,0.0509803921568628,0.0745098039215686,0.0745098039215686,0.0627450980392157,0.0392156862745098,0.0392156862745098
"25",0.0387596899224806,0.213178294573643,0.0387596899224806,0.0503875968992248,0.0387596899224806,0.0852713178294574,0.0503875968992248,0.062015503875969,0.0387596899224806,0.0503875968992248,0.0852713178294574,0.108527131782946,0.0503875968992248,0.0387596899224806,0.0503875968992248
"26",0.0411522633744856,0.176954732510288,0.0411522633744856,0.0411522633744856,0.0411522633744856,0.065843621399177,0.0411522633744856,0.0534979423868313,0.0534979423868313,0.065843621399177,0.065843621399177,0.11522633744856,0.065843621399177,0.065843621399177,0.065843621399177
"27",0.0469483568075117,0.187793427230047,0.0469483568075117,0.0469483568075117,0.0469483568075117,0.0751173708920188,0.0469483568075117,0.0610328638497653,0.0610328638497653,0.0469483568075117,0.0610328638497653,0.0610328638497653,0.0751173708920188,0.0610328638497653,0.0751173708920188
"28",0.0529100529100529,0.164021164021164,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.0687830687830688,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.0846560846560847
"29",0.0537634408602151,0.166666666666667,0.0698924731182796,0.0698924731182796,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0537634408602151,0.0860215053763441,0.0537634408602151,0.0698924731182796
"30",0.0808080808080808,0.126262626262626,0.0505050505050505,0.0656565656565657,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0656565656565657,0.0656565656565657,0.0505050505050505,0.0656565656565657,0.0808080808080808,0.0656565656565657,0.0808080808080808,0.0505050505050505
"31",0.0483091787439614,0.135265700483092,0.0483091787439614,0.0628019323671498,0.0917874396135266,0.0483091787439614,0.0483091787439614,0.0628019323671498,0.0483091787439614,0.0772946859903382,0.0772946859903382,0.0483091787439614,0.0628019323671498,0.0917874396135266,0.0483091787439614
"32",0.033003300330033,0.260726072607261,0.033003300330033,0.0528052805280528,0.0429042904290429,0.033003300330033,0.102310231023102,0.0528052805280528,0.033003300330033,0.0627062706270627,0.0825082508250825,0.0429042904290429,0.033003300330033,0.0825082508250825,0.0528052805280528
"33",0.0962199312714777,0.292096219931271,0.0343642611683849,0.0446735395189004,0.0549828178694158,0.0343642611683849,0.0652920962199313,0.0652920962199313,0.0343642611683849,0.0446735395189004,0.0652920962199313,0.0343642611683849,0.0446735395189004,0.0549828178694158,0.0343642611683849
"34",0.0841750841750842,0.205387205387205,0.0336700336700337,0.063973063973064,0.0740740740740741,0.0437710437710438,0.124579124579125,0.063973063973064,0.0336700336700337,0.0437710437710438,0.0740740740740741,0.0336700336700337,0.0336700336700337,0.0336700336700337,0.0538720538720539
"35",0.0505050505050505,0.0656565656565657,0.0808080808080808,0.0656565656565657,0.0505050505050505,0.0656565656565657,0.0656565656565657,0.0808080808080808,0.0808080808080808,0.0808080808080808,0.0808080808080808,0.0505050505050505,0.0656565656565657,0.0505050505050505,0.0656565656565657
"36",0.0490196078431373,0.0784313725490196,0.0490196078431373,0.0784313725490196,0.0931372549019608,0.0784313725490196,0.0637254901960784,0.0490196078431373,0.0490196078431373,0.0931372549019608,0.0784313725490196,0.0637254901960784,0.0490196078431373,0.0490196078431373,0.0784313725490196
"37",0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0710382513661202,0.120218579234973,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0874316939890711,0.120218579234973,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0546448087431694
"38",0.0833333333333333,0.0833333333333333,0.0520833333333333,0.0833333333333333,0.114583333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0833333333333333,0.0520833333333333,0.0520833333333333,0.0677083333333333,0.0677083333333333
"39",0.0677083333333333,0.130208333333333,0.0677083333333333,0.0520833333333333,0.130208333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0677083333333333,0.0520833333333333,0.0520833333333333,0.0677083333333333,0.0520833333333333
"40",0.0808080808080808,0.171717171717172,0.0505050505050505,0.0656565656565657,0.095959595959596,0.0656565656565657,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0505050505050505,0.0656565656565657,0.0505050505050505
"41",0.0421940928270042,0.181434599156118,0.0421940928270042,0.0675105485232068,0.0675105485232068,0.0675105485232068,0.0675105485232068,0.0421940928270042,0.0548523206751055,0.0548523206751055,0.0548523206751055,0.080168776371308,0.080168776371308,0.0421940928270042,0.0548523206751055
"42",0.0396825396825397,0.218253968253968,0.0515873015873016,0.0873015873015873,0.0396825396825397,0.0753968253968254,0.0634920634920635,0.0396825396825397,0.0515873015873016,0.0515873015873016,0.0396825396825397,0.0873015873015873,0.0515873015873016,0.0396825396825397,0.0634920634920635
"43",0.0387596899224806,0.178294573643411,0.0387596899224806,0.0503875968992248,0.0387596899224806,0.0736434108527132,0.062015503875969,0.0387596899224806,0.062015503875969,0.0503875968992248,0.0852713178294574,0.108527131782946,0.0503875968992248,0.0387596899224806,0.0852713178294574
"44",0.0411522633744856,0.127572016460905,0.065843621399177,0.065843621399177,0.0411522633744856,0.0534979423868313,0.0411522633744856,0.0534979423868313,0.0411522633744856,0.065843621399177,0.0905349794238683,0.152263374485597,0.0411522633744856,0.0411522633744856,0.0781893004115226
"45",0.0374531835205993,0.172284644194757,0.0374531835205993,0.0711610486891386,0.0374531835205993,0.048689138576779,0.0374531835205993,0.0599250936329588,0.048689138576779,0.0711610486891386,0.0599250936329588,0.127340823970037,0.048689138576779,0.0711610486891386,0.0711610486891386
"46",0.0481481481481482,0.192592592592593,0.037037037037037,0.0703703703703704,0.0481481481481482,0.0703703703703704,0.0481481481481482,0.0481481481481482,0.0592592592592593,0.0703703703703704,0.0703703703703704,0.0703703703703704,0.037037037037037,0.0481481481481482,0.0814814814814815
"47",0.0627062706270627,0.181518151815181,0.033003300330033,0.0528052805280528,0.0429042904290429,0.0726072607260726,0.0429042904290429,0.0528052805280528,0.0627062706270627,0.0726072607260726,0.0429042904290429,0.0825082508250825,0.0627062706270627,0.0429042904290429,0.0924092409240924
"48",0.048689138576779,0.161048689138577,0.048689138576779,0.048689138576779,0.048689138576779,0.0599250936329588,0.0374531835205993,0.0374531835205993,0.0374531835205993,0.0711610486891386,0.0936329588014981,0.0936329588014981,0.0599250936329588,0.0599250936329588,0.0936329588014981
"49",0.0392156862745098,0.156862745098039,0.0509803921568628,0.0509803921568628,0.0392156862745098,0.0627450980392157,0.0745098039215686,0.0509803921568628,0.0392156862745098,0.0627450980392157,0.0509803921568628,0.0862745098039216,0.0745098039215686,0.0392156862745098,0.12156862745098
"50",0.0687830687830688,0.100529100529101,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.0687830687830688,0.0846560846560847,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.0529100529100529,0.0687830687830688,0.0529100529100529,0.100529100529101
"51",0.0512820512820513,0.128205128205128,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0666666666666667,0.0512820512820513,0.0974358974358975,0.0820512820512821,0.0512820512820513,0.0666666666666667,0.0512820512820513,0.0666666666666667,0.0512820512820513,0.0820512820512821
"52",0.0529100529100529,0.100529100529101,0.0529100529100529,0.0529100529100529,0.0529100529100529,0.0846560846560847,0.0529100529100529,0.0529100529100529,0.100529100529101,0.0529100529100529,0.0529100529100529,0.0687830687830688,0.0846560846560847,0.0529100529100529,0.0846560846560847
"53",0.0483091787439614,0.14975845410628,0.0483091787439614,0.0628019323671498,0.0628019323671498,0.0483091787439614,0.0483091787439614,0.0483091787439614,0.0772946859903382,0.0772946859903382,0.0628019323671498,0.0483091787439614,0.120772946859903,0.0483091787439614,0.0483091787439614
"54",0.0606060606060606,0.0946969696969697,0.0378787878787879,0.0492424242424242,0.0492424242424242,0.0378787878787879,0.071969696969697,0.0606060606060606,0.0492424242424242,0.071969696969697,0.0378787878787879,0.0378787878787879,0.196969696969697,0.0606060606060606,0.0833333333333333
"55",0.0756013745704467,0.0859106529209622,0.0343642611683849,0.0859106529209622,0.0549828178694158,0.0343642611683849,0.0549828178694158,0.0446735395189004,0.0549828178694158,0.0859106529209622,0.0343642611683849,0.0446735395189004,0.178694158075601,0.0652920962199313,0.0652920962199313
"56",0.050314465408805,0.0880503144654088,0.050314465408805,0.0786163522012579,0.059748427672956,0.0314465408805031,0.0314465408805031,0.050314465408805,0.0408805031446541,0.125786163522013,0.0314465408805031,0.0314465408805031,0.163522012578616,0.0880503144654088,0.0786163522012579
"57",0.0396825396825397,0.0873015873015873,0.0515873015873016,0.0873015873015873,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0873015873015873,0.0515873015873016,0.0873015873015873,0.0396825396825397,0.0396825396825397,0.134920634920635,0.123015873015873,0.0515873015873016
"58",0.0570175438596491,0.0570175438596491,0.0701754385964912,0.0570175438596491,0.043859649122807,0.0701754385964912,0.0833333333333333,0.0570175438596491,0.043859649122807,0.0701754385964912,0.0701754385964912,0.0570175438596491,0.0964912280701754,0.0964912280701754,0.0701754385964912
"59",0.0628019323671498,0.0917874396135266,0.0483091787439614,0.0772946859903382,0.0483091787439614,0.0628019323671498,0.0483091787439614,0.0483091787439614,0.0483091787439614,0.0628019323671498,0.0628019323671498,0.0917874396135266,0.0628019323671498,0.106280193236715,0.0772946859903382
"60",0.0462962962962963,0.0601851851851852,0.0462962962962963,0.087962962962963,0.087962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0740740740740741,0.101851851851852,0.0740740740740741,0.0462962962962963,0.087962962962963,0.101851851851852
"61",0.0711610486891386,0.138576779026217,0.0599250936329588,0.048689138576779,0.0599250936329588,0.048689138576779,0.048689138576779,0.0374531835205993,0.048689138576779,0.0374531835205993,0.0374531835205993,0.0936329588014981,0.0823970037453184,0.116104868913858,0.0711610486891386
"62",0.0814814814814815,0.148148148148148,0.0481481481481482,0.0481481481481482,0.0703703703703704,0.037037037037037,0.037037037037037,0.037037037037037,0.0481481481481482,0.0481481481481482,0.0703703703703704,0.037037037037037,0.0481481481481482,0.181481481481481,0.0592592592592593
"63",0.0733333333333333,0.123333333333333,0.0333333333333333,0.0533333333333333,0.0433333333333333,0.0333333333333333,0.0433333333333333,0.0333333333333333,0.0533333333333333,0.0833333333333333,0.0333333333333333,0.0433333333333333,0.0633333333333333,0.223333333333333,0.0633333333333333
"64",0.0634920634920635,0.0634920634920635,0.0515873015873016,0.0396825396825397,0.0634920634920635,0.0634920634920635,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0873015873015873,0.0396825396825397,0.0515873015873016,0.0515873015873016,0.23015873015873,0.0753968253968254
"65",0.0451388888888889,0.107638888888889,0.0451388888888889,0.0347222222222222,0.0347222222222222,0.0659722222222222,0.0868055555555556,0.0347222222222222,0.0451388888888889,0.0555555555555556,0.0347222222222222,0.0451388888888889,0.0451388888888889,0.243055555555556,0.0763888888888889
"66",0.080168776371308,0.080168776371308,0.105485232067511,0.0548523206751055,0.0548523206751055,0.0421940928270042,0.0421940928270042,0.080168776371308,0.0548523206751055,0.0548523206751055,0.0548523206751055,0.0675105485232068,0.0421940928270042,0.118143459915612,0.0675105485232068
"67",0.0720720720720721,0.0720720720720721,0.0720720720720721,0.0855855855855856,0.045045045045045,0.045045045045045,0.0585585585585586,0.0990990990990991,0.0720720720720721,0.045045045045045,0.0585585585585586,0.0585585585585586,0.045045045045045,0.126126126126126,0.045045045045045
"68",0.0396825396825397,0.0753968253968254,0.0634920634920635,0.0515873015873016,0.0515873015873016,0.0753968253968254,0.0515873015873016,0.0873015873015873,0.0873015873015873,0.0992063492063492,0.0634920634920635,0.0515873015873016,0.0396825396825397,0.111111111111111,0.0515873015873016
"69",0.0476190476190476,0.0805860805860806,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.124542124542125,0.0805860805860806,0.113553113553114,0.0366300366300366,0.0586080586080586,0.0476190476190476,0.0805860805860806,0.0915750915750916
"70",0.0374531835205993,0.104868913857678,0.048689138576779,0.0936329588014981,0.048689138576779,0.0374531835205993,0.0374531835205993,0.0823970037453184,0.0711610486891386,0.172284644194757,0.048689138576779,0.0374531835205993,0.048689138576779,0.0599250936329588,0.0711610486891386
"71",0.043859649122807,0.0701754385964912,0.0570175438596491,0.109649122807018,0.0570175438596491,0.0701754385964912,0.043859649122807,0.0833333333333333,0.0701754385964912,0.109649122807018,0.0570175438596491,0.043859649122807,0.0570175438596491,0.0833333333333333,0.043859649122807
"72",0.0497512437810945,0.0945273631840796,0.0796019900497513,0.0646766169154229,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0796019900497513,0.0646766169154229,0.0646766169154229,0.0796019900497513,0.0497512437810945,0.0796019900497513,0.0796019900497513,0.0646766169154229
"73",0.0520833333333333,0.0989583333333333,0.0677083333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0833333333333333,0.0520833333333333,0.0520833333333333,0.0520833333333333,0.0833333333333333,0.0833333333333333,0.0989583333333333,0.0677083333333333
"74",0.0546448087431694,0.0874316939890711,0.0710382513661202,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0874316939890711,0.0710382513661202,0.0874316939890711,0.0874316939890711,0.0710382513661202
"75",0.0564971751412429,0.0564971751412429,0.0734463276836158,0.0734463276836158,0.0564971751412429,0.0734463276836158,0.0564971751412429,0.0734463276836158,0.0564971751412429,0.0734463276836158,0.0734463276836158,0.107344632768362,0.0564971751412429,0.0564971751412429,0.0564971751412429
"76",0.0710382513661202,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0546448087431694,0.0710382513661202,0.0710382513661202,0.0546448087431694,0.0546448087431694,0.0874316939890711,0.103825136612022,0.0546448087431694,0.0546448087431694,0.0874316939890711,0.0710382513661202
"77",0.0677083333333333,0.0520833333333333,0.0520833333333333,0.0677083333333333,0.0520833333333333,0.0677083333333333,0.0520833333333333,0.0833333333333333,0.0520833333333333,0.0833333333333333,0.0677083333333333,0.0677083333333333,0.0677083333333333,0.0833333333333333,0.0833333333333333
"78",0.0637254901960784,0.0931372549019608,0.0490196078431373,0.0490196078431373,0.0637254901960784,0.0931372549019608,0.0490196078431373,0.0637254901960784,0.0490196078431373,0.0490196078431373,0.0637254901960784,0.0931372549019608,0.0637254901960784,0.0784313725490196,0.0784313725490196
"79",0.0505050505050505,0.095959595959596,0.0656565656565657,0.0656565656565657,0.0808080808080808,0.0656565656565657,0.0505050505050505,0.0808080808080808,0.0505050505050505,0.0505050505050505,0.0656565656565657,0.0808080808080808,0.0505050505050505,0.0656565656565657,0.0808080808080808
"80",0.0497512437810945,0.0497512437810945,0.0646766169154229,0.0646766169154229,0.0796019900497513,0.0945273631840796,0.0796019900497513,0.0646766169154229,0.0497512437810945,0.0497512437810945,0.0945273631840796,0.0646766169154229,0.0497512437810945,0.0646766169154229,0.0796019900497513
"81",0.045045045045045,0.0585585585585586,0.0855855855855856,0.0585585585585586,0.0585585585585586,0.13963963963964,0.0585585585585586,0.045045045045045,0.045045045045045,0.045045045045045,0.126126126126126,0.0585585585585586,0.045045045045045,0.0720720720720721,0.0585585585585586
"82",0.0432900432900433,0.0692640692640693,0.0822510822510823,0.0562770562770563,0.0562770562770563,0.108225108225108,0.0562770562770563,0.0562770562770563,0.0822510822510823,0.0562770562770563,0.0822510822510823,0.0562770562770563,0.0432900432900433,0.0952380952380952,0.0562770562770563
"83",0.0570175438596491,0.0833333333333333,0.0570175438596491,0.0570175438596491,0.0833333333333333,0.109649122807018,0.0833333333333333,0.043859649122807,0.043859649122807,0.043859649122807,0.0570175438596491,0.0570175438596491,0.0570175438596491,0.0964912280701754,0.0701754385964912
"84",0.0666666666666667,0.0666666666666667,0.0974358974358975,0.0512820512820513,0.0666666666666667,0.0820512820512821,0.0820512820512821,0.0666666666666667,0.0512820512820513,0.0512820512820513,0.0666666666666667,0.0512820512820513,0.0666666666666667,0.0512820512820513,0.0820512820512821
"85",0.0646766169154229,0.0497512437810945,0.0945273631840796,0.0646766169154229,0.0497512437810945,0.0796019900497513,0.124378109452736,0.0945273631840796,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0796019900497513
"86",0.0483091787439614,0.0483091787439614,0.0772946859903382,0.0483091787439614,0.0483091787439614,0.0917874396135266,0.14975845410628,0.0628019323671498,0.0628019323671498,0.0628019323671498,0.0483091787439614,0.0483091787439614,0.0483091787439614,0.0772946859903382,0.0772946859903382
"87",0.045662100456621,0.045662100456621,0.0867579908675799,0.045662100456621,0.0593607305936073,0.0867579908675799,0.127853881278539,0.0593607305936073,0.045662100456621,0.0730593607305936,0.045662100456621,0.045662100456621,0.045662100456621,0.127853881278539,0.0593607305936073
"88",0.0577777777777778,0.0577777777777778,0.0577777777777778,0.0577777777777778,0.0444444444444444,0.0711111111111111,0.0977777777777778,0.111111111111111,0.0444444444444444,0.0577777777777778,0.0577777777777778,0.0444444444444444,0.0577777777777778,0.137777777777778,0.0444444444444444
"89",0.0411522633744856,0.065843621399177,0.0411522633744856,0.065843621399177,0.0411522633744856,0.0411522633744856,0.0905349794238683,0.0781893004115226,0.0411522633744856,0.065843621399177,0.0534979423868313,0.0534979423868313,0.0905349794238683,0.189300411522634,0.0411522633744856
"90",0.0411522633744856,0.0534979423868313,0.0534979423868313,0.0905349794238683,0.0411522633744856,0.0534979423868313,0.0905349794238683,0.0534979423868313,0.0411522633744856,0.0534979423868313,0.065843621399177,0.0411522633744856,0.0905349794238683,0.189300411522634,0.0411522633744856
"91",0.043859649122807,0.0570175438596491,0.043859649122807,0.0833333333333333,0.0570175438596491,0.0570175438596491,0.0570175438596491,0.043859649122807,0.0701754385964912,0.043859649122807,0.0570175438596491,0.0701754385964912,0.0701754385964912,0.201754385964912,0.043859649122807
"92",0.0432900432900433,0.0432900432900433,0.0432900432900433,0.0692640692640693,0.0432900432900433,0.0562770562770563,0.0562770562770563,0.0432900432900433,0.0432900432900433,0.0562770562770563,0.0562770562770563,0.0692640692640693,0.0432900432900433,0.277056277056277,0.0562770562770563
"93",0.0585585585585586,0.045045045045045,0.0585585585585586,0.0990990990990991,0.045045045045045,0.0720720720720721,0.0585585585585586,0.045045045045045,0.045045045045045,0.045045045045045,0.045045045045045,0.0720720720720721,0.045045045045045,0.207207207207207,0.0585585585585586
"94",0.0740740740740741,0.0462962962962963,0.0462962962962963,0.0601851851851852,0.0462962962962963,0.087962962962963,0.0462962962962963,0.0462962962962963,0.0601851851851852,0.0462962962962963,0.0601851851851852,0.0740740740740741,0.0462962962962963,0.212962962962963,0.0462962962962963
"95",0.0820512820512821,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.112820512820513,0.0512820512820513,0.0512820512820513,0.0512820512820513,0.0820512820512821,0.0820512820512821,0.0666666666666667,0.0512820512820513,0.112820512820513,0.0512820512820513
"96",0.0945273631840796,0.0497512437810945,0.0497512437810945,0.0646766169154229,0.0497512437810945,0.0646766169154229,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.0646766169154229,0.0497512437810945,0.0497512437810945,0.0497512437810945,0.18407960199005,0.0796019900497513
"97",0.0585585585585586,0.0585585585585586,0.045045045045045,0.0585585585585586,0.045045045045045,0.045045045045045,0.0585585585585586,0.0585585585585586,0.0585585585585586,0.0585585585585586,0.045045045045045,0.045045045045045,0.045045045045045,0.234234234234234,0.0855855855855856
"98",0.0601851851851852,0.0601851851851852,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.296296296296296,0.0740740740740741
"99",0.0601851851851852,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.324074074074074,0.0601851851851852
"100",0.0601851851851852,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0601851851851852,0.0462962962962963,0.0740740740740741,0.0462962962962963,0.0601851851851852,0.282407407407407,0.0462962962962963
"101",0.0541666666666667,0.0416666666666667,0.0416666666666667,0.0541666666666667,0.0416666666666667,0.0541666666666667,0.0416666666666667,0.0541666666666667,0.0916666666666667,0.0541666666666667,0.0666666666666667,0.0416666666666667,0.0666666666666667,0.254166666666667,0.0416666666666667
"102",0.0549828178694158,0.0446735395189004,0.0549828178694158,0.0652920962199313,0.0343642611683849,0.0446735395189004,0.0446735395189004,0.0652920962199313,0.0756013745704467,0.0343642611683849,0.0549828178694158,0.0549828178694158,0.0446735395189004,0.292096219931271,0.0343642611683849
