"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"29",0.072463768115942,0.072463768115942,0.144927536231884,0.101449275362319,0.115942028985507,0.0869565217391304,0.0869565217391304,0.072463768115942,0.101449275362319,0.144927536231884
"30",0.101449275362319,0.0869565217391304,0.072463768115942,0.0869565217391304,0.101449275362319,0.0869565217391304,0.072463768115942,0.0869565217391304,0.130434782608696,0.173913043478261
"31",0.132352941176471,0.102941176470588,0.0735294117647059,0.0735294117647059,0.0735294117647059,0.0735294117647059,0.0735294117647059,0.117647058823529,0.117647058823529,0.161764705882353
"32",0.123287671232877,0.0958904109589041,0.0684931506849315,0.0821917808219178,0.10958904109589,0.10958904109589,0.0684931506849315,0.0684931506849315,0.136986301369863,0.136986301369863
"33",0.0985915492957746,0.0985915492957746,0.0704225352112676,0.0985915492957746,0.0845070422535211,0.126760563380282,0.0704225352112676,0.0985915492957746,0.0985915492957746,0.154929577464789
"34",0.125,0.111111111111111,0.0833333333333333,0.0694444444444444,0.0833333333333333,0.0833333333333333,0.111111111111111,0.0833333333333333,0.111111111111111,0.138888888888889
"35",0.225,0.075,0.075,0.0625,0.0625,0.0625,0.1,0.075,0.0875,0.175
"36",0.354838709677419,0.0537634408602151,0.0752688172043011,0.0645161290322581,0.0860215053763441,0.0537634408602151,0.0752688172043011,0.0537634408602151,0.0645161290322581,0.118279569892473
"37",0.344086021505376,0.0537634408602151,0.0645161290322581,0.0645161290322581,0.0967741935483871,0.0752688172043011,0.0537634408602151,0.0645161290322581,0.0752688172043011,0.10752688172043
"38",0.3,0.0625,0.0875,0.0875,0.1,0.075,0.0625,0.0625,0.0625,0.1
"39",0.135135135135135,0.0945945945945946,0.0945945945945946,0.0810810810810811,0.108108108108108,0.121621621621622,0.0675675675675676,0.0675675675675676,0.0945945945945946,0.135135135135135
"40",0.0898876404494382,0.0674157303370786,0.0674157303370786,0.0674157303370786,0.123595505617978,0.247191011235955,0.101123595505618,0.0674157303370786,0.101123595505618,0.0674157303370786
"41",0.0642201834862385,0.0642201834862385,0.055045871559633,0.0458715596330275,0.100917431192661,0.302752293577982,0.155963302752294,0.0458715596330275,0.100917431192661,0.0642201834862385
"42",0.0784313725490196,0.0588235294117647,0.0588235294117647,0.0490196078431373,0.0686274509803922,0.274509803921569,0.147058823529412,0.0490196078431373,0.127450980392157,0.0882352941176471
"43",0.10989010989011,0.0989010989010989,0.0659340659340659,0.0879120879120879,0.0549450549450549,0.252747252747253,0.10989010989011,0.0549450549450549,0.0659340659340659,0.0989010989010989
"44",0.123287671232877,0.0958904109589041,0.0684931506849315,0.0821917808219178,0.0821917808219178,0.150684931506849,0.10958904109589,0.0821917808219178,0.0684931506849315,0.136986301369863
"45",0.0869565217391304,0.101449275362319,0.0869565217391304,0.0869565217391304,0.101449275362319,0.0869565217391304,0.130434782608696,0.101449275362319,0.072463768115942,0.144927536231884
"46",0.0895522388059701,0.104477611940299,0.0895522388059701,0.0895522388059701,0.0895522388059701,0.119402985074627,0.119402985074627,0.104477611940299,0.0746268656716418,0.119402985074627
"47",0.109756097560976,0.0975609756097561,0.121951219512195,0.0731707317073171,0.0853658536585366,0.121951219512195,0.0731707317073171,0.109756097560976,0.0853658536585366,0.121951219512195
"48",0.112359550561798,0.0786516853932584,0.0786516853932584,0.0561797752808989,0.123595505617978,0.134831460674157,0.0786516853932584,0.179775280898876,0.0561797752808989,0.101123595505618
"49",0.116279069767442,0.0581395348837209,0.0930232558139535,0.0697674418604651,0.127906976744186,0.127906976744186,0.0813953488372093,0.186046511627907,0.0581395348837209,0.0813953488372093
"50",0.0759493670886076,0.0632911392405063,0.10126582278481,0.0886075949367089,0.126582278481013,0.0759493670886076,0.113924050632911,0.177215189873418,0.10126582278481,0.0759493670886076
"51",0.10958904109589,0.0821917808219178,0.0958904109589041,0.0684931506849315,0.123287671232877,0.0684931506849315,0.123287671232877,0.164383561643836,0.0821917808219178,0.0821917808219178
"52",0.0823529411764706,0.0705882352941176,0.105882352941176,0.0823529411764706,0.188235294117647,0.0705882352941176,0.0941176470588235,0.117647058823529,0.105882352941176,0.0823529411764706
"53",0.125,0.0625,0.1125,0.075,0.175,0.075,0.0875,0.0875,0.1125,0.0875
"54",0.204301075268817,0.0537634408602151,0.118279569892473,0.0645161290322581,0.161290322580645,0.0752688172043011,0.0967741935483871,0.0860215053763441,0.0860215053763441,0.0537634408602151
"55",0.192771084337349,0.0602409638554217,0.144578313253012,0.072289156626506,0.0843373493975904,0.0843373493975904,0.0963855421686747,0.108433734939759,0.0843373493975904,0.072289156626506
"56",0.146341463414634,0.0609756097560976,0.146341463414634,0.0609756097560976,0.0731707317073171,0.0609756097560976,0.146341463414634,0.0975609756097561,0.121951219512195,0.0853658536585366
"57",0.0675675675675676,0.0945945945945946,0.135135135135135,0.0675675675675676,0.0675675675675676,0.0945945945945946,0.162162162162162,0.0810810810810811,0.148648648648649,0.0810810810810811
"58",0.0784313725490196,0.0882352941176471,0.127450980392157,0.0882352941176471,0.0686274509803922,0.0686274509803922,0.186274509803922,0.0588235294117647,0.156862745098039,0.0784313725490196
"59",0.108108108108108,0.0810810810810811,0.0630630630630631,0.0810810810810811,0.0900900900900901,0.0900900900900901,0.171171171171171,0.045045045045045,0.171171171171171,0.0990990990990991
"60",0.130841121495327,0.0747663551401869,0.0654205607476635,0.0747663551401869,0.0934579439252336,0.0747663551401869,0.149532710280374,0.0747663551401869,0.168224299065421,0.0934579439252336
"61",0.0865384615384615,0.0576923076923077,0.0673076923076923,0.0769230769230769,0.115384615384615,0.105769230769231,0.0769230769230769,0.105769230769231,0.211538461538462,0.0961538461538462
"62",0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0505050505050505,0.131313131313131,0.0707070707070707,0.121212121212121,0.131313131313131,0.161616161616162,0.121212121212121
"63",0.107843137254902,0.0686274509803922,0.107843137254902,0.0686274509803922,0.107843137254902,0.0980392156862745,0.0980392156862745,0.0882352941176471,0.147058823529412,0.107843137254902
"64",0.0897435897435897,0.115384615384615,0.0769230769230769,0.0769230769230769,0.0897435897435897,0.0769230769230769,0.192307692307692,0.0897435897435897,0.0897435897435897,0.102564102564103
"65",0.0958904109589041,0.0958904109589041,0.136986301369863,0.10958904109589,0.0684931506849315,0.0821917808219178,0.123287671232877,0.0958904109589041,0.123287671232877,0.0684931506849315
"66",0.09375,0.125,0.109375,0.109375,0.078125,0.078125,0.078125,0.078125,0.171875,0.078125
"67",0.103448275862069,0.103448275862069,0.155172413793103,0.103448275862069,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.103448275862069,0.0862068965517241
"68",0.0847457627118644,0.0847457627118644,0.11864406779661,0.101694915254237,0.101694915254237,0.101694915254237,0.11864406779661,0.101694915254237,0.0847457627118644,0.101694915254237
"69",0.09375,0.078125,0.125,0.09375,0.09375,0.125,0.109375,0.078125,0.078125,0.125
"70",0.08,0.0666666666666667,0.12,0.12,0.0933333333333333,0.106666666666667,0.2,0.0666666666666667,0.08,0.0666666666666667
"71",0.0649350649350649,0.0909090909090909,0.0909090909090909,0.0779220779220779,0.0909090909090909,0.0649350649350649,0.298701298701299,0.0649350649350649,0.0779220779220779,0.0779220779220779
"72",0.0568181818181818,0.0795454545454545,0.0909090909090909,0.0681818181818182,0.102272727272727,0.0681818181818182,0.318181818181818,0.0681818181818182,0.0795454545454545,0.0681818181818182
"73",0.0705882352941176,0.0705882352941176,0.0705882352941176,0.0705882352941176,0.105882352941176,0.0705882352941176,0.294117647058824,0.0705882352941176,0.0588235294117647,0.117647058823529
"74",0.0588235294117647,0.0588235294117647,0.117647058823529,0.0823529411764706,0.105882352941176,0.0705882352941176,0.270588235294118,0.0588235294117647,0.0705882352941176,0.105882352941176
"75",0.0657894736842105,0.131578947368421,0.118421052631579,0.0789473684210526,0.0921052631578947,0.0657894736842105,0.223684210526316,0.0657894736842105,0.0789473684210526,0.0789473684210526
"76",0.0657894736842105,0.144736842105263,0.171052631578947,0.0789473684210526,0.0789473684210526,0.0657894736842105,0.157894736842105,0.0789473684210526,0.0789473684210526,0.0789473684210526
"77",0.0674157303370786,0.247191011235955,0.112359550561798,0.0898876404494382,0.101123595505618,0.0898876404494382,0.0674157303370786,0.0674157303370786,0.0674157303370786,0.0898876404494382
"78",0.0666666666666667,0.244444444444444,0.144444444444444,0.0555555555555556,0.0888888888888889,0.0888888888888889,0.0777777777777778,0.0777777777777778,0.0888888888888889,0.0666666666666667
"79",0.05,0.19,0.09,0.06,0.06,0.13,0.09,0.19,0.05,0.09
"80",0.123595505617978,0.0561797752808989,0.0786516853932584,0.0786516853932584,0.0561797752808989,0.146067415730337,0.112359550561798,0.179775280898876,0.0674157303370786,0.101123595505618
"81",0.0957446808510638,0.0638297872340425,0.0957446808510638,0.106382978723404,0.0638297872340425,0.106382978723404,0.0638297872340425,0.127659574468085,0.0957446808510638,0.180851063829787
"82",0.118279569892473,0.0645161290322581,0.0752688172043011,0.0860215053763441,0.0645161290322581,0.0537634408602151,0.0537634408602151,0.10752688172043,0.0967741935483871,0.279569892473118
"83",0.0606060606060606,0.0808080808080808,0.111111111111111,0.0707070707070707,0.0707070707070707,0.0707070707070707,0.0606060606060606,0.0707070707070707,0.0909090909090909,0.313131313131313
"84",0.074468085106383,0.0638297872340425,0.159574468085106,0.074468085106383,0.0638297872340425,0.0638297872340425,0.074468085106383,0.0957446808510638,0.0957446808510638,0.234042553191489
"85",0.0689655172413793,0.0689655172413793,0.206896551724138,0.0804597701149425,0.103448275862069,0.0804597701149425,0.0804597701149425,0.0804597701149425,0.0574712643678161,0.172413793103448
"86",0.0779220779220779,0.0909090909090909,0.207792207792208,0.103896103896104,0.0649350649350649,0.0649350649350649,0.103896103896104,0.0649350649350649,0.0779220779220779,0.142857142857143
"87",0.1375,0.1,0.1125,0.125,0.1125,0.075,0.075,0.0625,0.1125,0.0875
"88",0.186666666666667,0.106666666666667,0.0933333333333333,0.106666666666667,0.0933333333333333,0.0666666666666667,0.0666666666666667,0.08,0.133333333333333,0.0666666666666667
"89",0.195121951219512,0.0853658536585366,0.109756097560976,0.109756097560976,0.0609756097560976,0.0609756097560976,0.0853658536585366,0.0731707317073171,0.121951219512195,0.0975609756097561
"90",0.207792207792208,0.103896103896104,0.12987012987013,0.103896103896104,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.0779220779220779,0.116883116883117
"91",0.135135135135135,0.148648648648649,0.135135135135135,0.108108108108108,0.0810810810810811,0.0675675675675676,0.0675675675675676,0.0810810810810811,0.0675675675675676,0.108108108108108
"92",0.154929577464789,0.112676056338028,0.126760563380282,0.0704225352112676,0.140845070422535,0.0845070422535211,0.0704225352112676,0.0845070422535211,0.0845070422535211,0.0704225352112676
"93",0.08,0.133333333333333,0.213333333333333,0.08,0.12,0.0666666666666667,0.08,0.0666666666666667,0.0666666666666667,0.0933333333333333
"94",0.0921052631578947,0.171052631578947,0.197368421052632,0.0657894736842105,0.131578947368421,0.0657894736842105,0.0657894736842105,0.0657894736842105,0.0789473684210526,0.0657894736842105
"95",0.0857142857142857,0.114285714285714,0.271428571428571,0.0714285714285714,0.0857142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0857142857142857
"96",0.09375,0.078125,0.25,0.078125,0.078125,0.078125,0.078125,0.09375,0.078125,0.09375
"97",0.072463768115942,0.072463768115942,0.304347826086957,0.072463768115942,0.072463768115942,0.072463768115942,0.072463768115942,0.0869565217391304,0.072463768115942,0.101449275362319
"98",0.0625,0.0625,0.3875,0.0625,0.0625,0.075,0.0875,0.075,0.0625,0.0625
"99",0.0543478260869565,0.0652173913043478,0.456521739130435,0.0543478260869565,0.0543478260869565,0.0652173913043478,0.0760869565217391,0.0652173913043478,0.0543478260869565,0.0543478260869565
"100",0.0520833333333333,0.0729166666666667,0.458333333333333,0.0520833333333333,0.0625,0.0520833333333333,0.0833333333333333,0.0520833333333333,0.0625,0.0520833333333333
"101",0.0609756097560976,0.0853658536585366,0.390243902439024,0.0609756097560976,0.0731707317073171,0.0609756097560976,0.0731707317073171,0.0609756097560976,0.0731707317073171,0.0609756097560976
"102",0.0735294117647059,0.0882352941176471,0.279411764705882,0.0735294117647059,0.0882352941176471,0.0735294117647059,0.0882352941176471,0.0735294117647059,0.0735294117647059,0.0882352941176471
"103",0.0862068965517241,0.103448275862069,0.189655172413793,0.103448275862069,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241
"104",0.0847457627118644,0.0847457627118644,0.152542372881356,0.11864406779661,0.11864406779661,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.101694915254237
"105",0.0819672131147541,0.114754098360656,0.147540983606557,0.0983606557377049,0.0983606557377049,0.114754098360656,0.0819672131147541,0.0983606557377049,0.0819672131147541,0.0819672131147541
"106",0.1,0.1,0.2,0.0857142857142857,0.1,0.0714285714285714,0.0857142857142857,0.1,0.0857142857142857,0.0714285714285714
"107",0.0972222222222222,0.0833333333333333,0.236111111111111,0.0694444444444444,0.0833333333333333,0.0694444444444444,0.0833333333333333,0.0972222222222222,0.0833333333333333,0.0972222222222222
"108",0.118421052631579,0.0789473684210526,0.210526315789474,0.0657894736842105,0.0789473684210526,0.0789473684210526,0.0921052631578947,0.0921052631578947,0.0921052631578947,0.0921052631578947
"109",0.144927536231884,0.072463768115942,0.202898550724638,0.072463768115942,0.101449275362319,0.0869565217391304,0.072463768115942,0.101449275362319,0.072463768115942,0.072463768115942
"110",0.2,0.0714285714285714,0.142857142857143,0.0714285714285714,0.1,0.0857142857142857,0.0714285714285714,0.1,0.0857142857142857,0.0714285714285714
"111",0.232876712328767,0.0958904109589041,0.10958904109589,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.0958904109589041,0.0821917808219178,0.0958904109589041,0.0684931506849315
"112",0.27710843373494,0.0602409638554217,0.108433734939759,0.072289156626506,0.0843373493975904,0.0843373493975904,0.0843373493975904,0.072289156626506,0.0843373493975904,0.072289156626506
"113",0.267441860465116,0.0813953488372093,0.104651162790698,0.0697674418604651,0.0930232558139535,0.0813953488372093,0.0813953488372093,0.0697674418604651,0.0930232558139535,0.0581395348837209
"114",0.253012048192771,0.0602409638554217,0.072289156626506,0.072289156626506,0.0963855421686747,0.0843373493975904,0.0963855421686747,0.072289156626506,0.120481927710843,0.072289156626506
"115",0.131578947368421,0.0789473684210526,0.0789473684210526,0.105263157894737,0.0921052631578947,0.105263157894737,0.131578947368421,0.0657894736842105,0.105263157894737,0.105263157894737
"116",0.126582278481013,0.0886075949367089,0.0759493670886076,0.0886075949367089,0.0886075949367089,0.0632911392405063,0.151898734177215,0.0632911392405063,0.126582278481013,0.126582278481013
"117",0.0897435897435897,0.0641025641025641,0.0641025641025641,0.0769230769230769,0.0897435897435897,0.115384615384615,0.0897435897435897,0.0897435897435897,0.153846153846154,0.166666666666667
"118",0.105263157894737,0.0789473684210526,0.0657894736842105,0.0657894736842105,0.0789473684210526,0.118421052631579,0.0789473684210526,0.105263157894737,0.157894736842105,0.144736842105263
"119",0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,0.140845070422535,0.112676056338028,0.0845070422535211,0.0845070422535211,0.126760563380282,0.112676056338028
"120",0.102941176470588,0.0882352941176471,0.0735294117647059,0.0735294117647059,0.176470588235294,0.117647058823529,0.0882352941176471,0.0882352941176471,0.102941176470588,0.0882352941176471
"121",0.078125,0.078125,0.078125,0.09375,0.15625,0.140625,0.109375,0.078125,0.109375,0.078125
"122",0.1,0.0833333333333333,0.0833333333333333,0.133333333333333,0.116666666666667,0.1,0.1,0.1,0.0833333333333333,0.1
"123",0.0769230769230769,0.169230769230769,0.0769230769230769,0.107692307692308,0.123076923076923,0.0923076923076923,0.0923076923076923,0.0769230769230769,0.0923076923076923,0.0923076923076923
"124",0.0632911392405063,0.20253164556962,0.0759493670886076,0.10126582278481,0.0759493670886076,0.0886075949367089,0.126582278481013,0.113924050632911,0.0759493670886076,0.0759493670886076
"125",0.0833333333333333,0.226190476190476,0.0833333333333333,0.0833333333333333,0.0595238095238095,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0714285714285714,0.0595238095238095
"126",0.113924050632911,0.20253164556962,0.0759493670886076,0.0759493670886076,0.0632911392405063,0.0759493670886076,0.0886075949367089,0.151898734177215,0.0759493670886076,0.0759493670886076
"127",0.121621621621622,0.135135135135135,0.0675675675675676,0.0945945945945946,0.0675675675675676,0.0675675675675676,0.0945945945945946,0.135135135135135,0.0810810810810811,0.135135135135135
"128",0.0895522388059701,0.0895522388059701,0.0895522388059701,0.104477611940299,0.0746268656716418,0.119402985074627,0.0895522388059701,0.134328358208955,0.0895522388059701,0.119402985074627
"129",0.072463768115942,0.0869565217391304,0.0869565217391304,0.101449275362319,0.0869565217391304,0.0869565217391304,0.072463768115942,0.115942028985507,0.0869565217391304,0.202898550724638
"130",0.0806451612903226,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0806451612903226,0.17741935483871
"131",0.0967741935483871,0.112903225806452,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.0967741935483871,0.0806451612903226,0.112903225806452,0.0806451612903226,0.161290322580645
"132",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333,0.1,0.1,0.1,0.1,0.166666666666667
"133",0.0806451612903226,0.0967741935483871,0.0806451612903226,0.129032258064516,0.0806451612903226,0.0967741935483871,0.0967741935483871,0.145161290322581,0.0967741935483871,0.0967741935483871
"134",0.116279069767442,0.0697674418604651,0.0813953488372093,0.116279069767442,0.0697674418604651,0.0930232558139535,0.0813953488372093,0.209302325581395,0.0813953488372093,0.0813953488372093
"135",0.114942528735632,0.0689655172413793,0.0689655172413793,0.114942528735632,0.0919540229885057,0.114942528735632,0.0689655172413793,0.195402298850575,0.0574712643678161,0.103448275862069
"136",0.0810810810810811,0.0810810810810811,0.0810810810810811,0.283783783783784,0.108108108108108,0.0810810810810811,0.0675675675675676,0.0810810810810811,0.0675675675675676,0.0675675675675676
"137",0.072289156626506,0.072289156626506,0.072289156626506,0.313253012048193,0.0843373493975904,0.0963855421686747,0.0602409638554217,0.072289156626506,0.072289156626506,0.0843373493975904
"138",0.0721649484536082,0.0618556701030928,0.0721649484536082,0.360824742268041,0.0618556701030928,0.0824742268041237,0.0618556701030928,0.103092783505155,0.0618556701030928,0.0618556701030928
"139",0.0941176470588235,0.0705882352941176,0.0823529411764706,0.258823529411765,0.0823529411764706,0.0588235294117647,0.0823529411764706,0.117647058823529,0.0823529411764706,0.0705882352941176
"140",0.10126582278481,0.0759493670886076,0.0759493670886076,0.30379746835443,0.0632911392405063,0.0632911392405063,0.0759493670886076,0.113924050632911,0.0632911392405063,0.0632911392405063
"141",0.0958904109589041,0.0684931506849315,0.10958904109589,0.150684931506849,0.0958904109589041,0.0821917808219178,0.136986301369863,0.10958904109589,0.0684931506849315,0.0821917808219178
"142",0.0746268656716418,0.0746268656716418,0.0746268656716418,0.104477611940299,0.0895522388059701,0.119402985074627,0.119402985074627,0.17910447761194,0.0746268656716418,0.0895522388059701
"143",0.072463768115942,0.0869565217391304,0.072463768115942,0.144927536231884,0.0869565217391304,0.101449275362319,0.130434782608696,0.159420289855072,0.072463768115942,0.072463768115942
"144",0.0757575757575758,0.0757575757575758,0.0909090909090909,0.106060606060606,0.106060606060606,0.0909090909090909,0.0909090909090909,0.151515151515152,0.106060606060606,0.106060606060606
"145",0.0757575757575758,0.0757575757575758,0.0909090909090909,0.181818181818182,0.0757575757575758,0.106060606060606,0.0757575757575758,0.106060606060606,0.106060606060606,0.106060606060606
"146",0.078125,0.109375,0.078125,0.171875,0.09375,0.078125,0.078125,0.125,0.09375,0.09375
"147",0.0793650793650794,0.111111111111111,0.0793650793650794,0.19047619047619,0.0793650793650794,0.111111111111111,0.0793650793650794,0.0793650793650794,0.111111111111111,0.0793650793650794
"148",0.0869565217391304,0.115942028985507,0.0869565217391304,0.202898550724638,0.072463768115942,0.101449275362319,0.0869565217391304,0.0869565217391304,0.072463768115942,0.0869565217391304
"149",0.0875,0.1,0.1125,0.1625,0.075,0.075,0.1,0.1125,0.0875,0.0875
"150",0.0843373493975904,0.0843373493975904,0.108433734939759,0.0963855421686747,0.108433734939759,0.072289156626506,0.144578313253012,0.108433734939759,0.120481927710843,0.072289156626506
"151",0.10126582278481,0.0759493670886076,0.151898734177215,0.0632911392405063,0.10126582278481,0.0886075949367089,0.151898734177215,0.10126582278481,0.0886075949367089,0.0759493670886076
"152",0.0735294117647059,0.0882352941176471,0.161764705882353,0.0882352941176471,0.102941176470588,0.0882352941176471,0.147058823529412,0.102941176470588,0.0735294117647059,0.0735294117647059
"153",0.0833333333333333,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.0833333333333333,0.0833333333333333
"154",0.0833333333333333,0.0833333333333333,0.1,0.133333333333333,0.1,0.1,0.0833333333333333,0.0833333333333333,0.116666666666667,0.116666666666667
"155",0.109375,0.078125,0.09375,0.09375,0.09375,0.109375,0.125,0.078125,0.109375,0.109375
"156",0.169014084507042,0.0704225352112676,0.0704225352112676,0.0985915492957746,0.0845070422535211,0.112676056338028,0.126760563380282,0.0845070422535211,0.0845070422535211,0.0985915492957746
"157",0.2,0.0857142857142857,0.0714285714285714,0.0714285714285714,0.0857142857142857,0.1,0.1,0.114285714285714,0.1,0.0714285714285714
"158",0.146666666666667,0.0666666666666667,0.0933333333333333,0.08,0.08,0.08,0.0666666666666667,0.2,0.12,0.0666666666666667
"159",0.144736842105263,0.0789473684210526,0.0657894736842105,0.0657894736842105,0.0789473684210526,0.0657894736842105,0.0657894736842105,0.236842105263158,0.118421052631579,0.0789473684210526
"160",0.116883116883117,0.0649350649350649,0.0649350649350649,0.0909090909090909,0.0779220779220779,0.0649350649350649,0.0649350649350649,0.194805194805195,0.181818181818182,0.0779220779220779
"161",0.114285714285714,0.114285714285714,0.0857142857142857,0.0857142857142857,0.0714285714285714,0.0857142857142857,0.0857142857142857,0.142857142857143,0.128571428571429,0.0857142857142857
"162",0.114285714285714,0.0714285714285714,0.0714285714285714,0.114285714285714,0.0714285714285714,0.114285714285714,0.0857142857142857,0.128571428571429,0.157142857142857,0.0714285714285714
"163",0.148648648648649,0.0675675675675676,0.0675675675675676,0.0675675675675676,0.0675675675675676,0.121621621621622,0.175675675675676,0.0810810810810811,0.121621621621622,0.0810810810810811
"164",0.220779220779221,0.0649350649350649,0.0649350649350649,0.0779220779220779,0.0649350649350649,0.103896103896104,0.116883116883117,0.103896103896104,0.103896103896104,0.0779220779220779
"165",0.285714285714286,0.0779220779220779,0.0649350649350649,0.0649350649350649,0.0779220779220779,0.0909090909090909,0.103896103896104,0.0649350649350649,0.0909090909090909,0.0779220779220779
"166",0.3625,0.0625,0.0875,0.0625,0.0625,0.075,0.0625,0.075,0.075,0.075
